insertId,labels.activity_type_name,labels.channel,labels.destination,labels.error_code,labels.error_detail,labels.log_entity_id,labels.log_filter,labels.protocol,labels.querystream,labels.request_id,labels.sink_id,labels.source,labels.type,logName,operation.first,operation.id,operation.last,operation.producer,protoPayload.authenticationInfo.principalEmail,protoPayload.authenticationInfo.principalSubject,protoPayload.authenticationInfo.serviceAccountKeyName,protoPayload.authorizationInfo.granted,protoPayload.authorizationInfo.permission,protoPayload.authorizationInfo.resource,protoPayload.authorizationInfo.resourceAttributes.name,protoPayload.authorizationInfo.resourceAttributes.service,protoPayload.metadata.@type,protoPayload.metadata.datasetChange.dataset.acl.policy.bindings,protoPayload.metadata.datasetChange.dataset.createTime,protoPayload.metadata.datasetChange.dataset.datasetName,protoPayload.metadata.datasetChange.dataset.defaultTableExpireDuration,protoPayload.metadata.datasetChange.dataset.updateTime,protoPayload.metadata.datasetChange.reason,protoPayload.metadata.datasetCreation.dataset.acl.policy.bindings,protoPayload.metadata.datasetCreation.dataset.createTime,protoPayload.metadata.datasetCreation.dataset.datasetName,protoPayload.metadata.datasetCreation.dataset.defaultTableExpireDuration,protoPayload.metadata.datasetCreation.dataset.updateTime,protoPayload.metadata.datasetCreation.reason,protoPayload.metadata.jobChange.after,protoPayload.metadata.jobChange.job.jobConfig.queryConfig.createDisposition,protoPayload.metadata.jobChange.job.jobConfig.queryConfig.priority,protoPayload.metadata.jobChange.job.jobConfig.queryConfig.query,protoPayload.metadata.jobChange.job.jobConfig.queryConfig.writeDisposition,protoPayload.metadata.jobChange.job.jobConfig.type,protoPayload.metadata.jobChange.job.jobName,protoPayload.metadata.jobChange.job.jobStats.createTime,protoPayload.metadata.jobChange.job.jobStats.endTime,protoPayload.metadata.jobChange.job.jobStats.queryStats,protoPayload.metadata.jobChange.job.jobStats.startTime,protoPayload.metadata.jobChange.job.jobStatus.errorResult.code,protoPayload.metadata.jobChange.job.jobStatus.errorResult.message,protoPayload.metadata.jobChange.job.jobStatus.errors,protoPayload.metadata.jobChange.job.jobStatus.jobState,protoPayload.metadata.jobInsertion.job.jobConfig.queryConfig.createDisposition,protoPayload.metadata.jobInsertion.job.jobConfig.queryConfig.priority,protoPayload.metadata.jobInsertion.job.jobConfig.queryConfig.query,protoPayload.metadata.jobInsertion.job.jobConfig.queryConfig.writeDisposition,protoPayload.metadata.jobInsertion.job.jobConfig.type,protoPayload.metadata.jobInsertion.job.jobName,protoPayload.metadata.jobInsertion.job.jobStats.createTime,protoPayload.metadata.jobInsertion.job.jobStats.endTime,protoPayload.metadata.jobInsertion.job.jobStats.queryStats,protoPayload.metadata.jobInsertion.job.jobStats.startTime,protoPayload.metadata.jobInsertion.job.jobStatus.errorResult.code,protoPayload.metadata.jobInsertion.job.jobStatus.errorResult.message,protoPayload.metadata.jobInsertion.job.jobStatus.errors,protoPayload.metadata.jobInsertion.job.jobStatus.jobState,protoPayload.metadata.jobInsertion.reason,protoPayload.metadata.tableCreation.reason,protoPayload.metadata.tableCreation.table.createTime,protoPayload.metadata.tableCreation.table.expireTime,protoPayload.metadata.tableCreation.table.schemaJson,protoPayload.metadata.tableCreation.table.schemaJsonTruncated,protoPayload.metadata.tableCreation.table.tableName,protoPayload.metadata.tableCreation.table.updateTime,protoPayload.methodName,protoPayload.numResponseItems,protoPayload.request.@type,protoPayload.request.account_id,protoPayload.request.ackDeadlineSeconds,protoPayload.request.agent.displayName,protoPayload.request.agent.enableLogging,protoPayload.request.agent.parent,protoPayload.request.agentSettings.enableSpeechRequestContext,protoPayload.request.agentSettings.enableStackdriverLogging,protoPayload.request.agentSettings.enableValidation,protoPayload.request.dashboard.displayName,protoPayload.request.dashboard.gridLayout.columns,protoPayload.request.dashboard.gridLayout.widgets,protoPayload.request.dashboard.name,protoPayload.request.email,protoPayload.request.languageCode,protoPayload.request.messageRetentionDuration,protoPayload.request.name,protoPayload.request.parent,protoPayload.request.policy.bindings,protoPayload.request.policy.etag,protoPayload.request.private_key_type,protoPayload.request.projectId,protoPayload.request.resource,protoPayload.request.retainAckedMessages,protoPayload.request.service_account,protoPayload.request.sink.bigqueryOptions.usePartitionedTables,protoPayload.request.sink.destination,protoPayload.request.sink.name,protoPayload.request.topic,protoPayload.request.uniqueWriterIdentity,protoPayload.requestMetadata.callerIp,protoPayload.requestMetadata.callerSuppliedUserAgent,protoPayload.requestMetadata.destinationAttributes,protoPayload.requestMetadata.requestAttributes.auth,protoPayload.requestMetadata.requestAttributes.time,protoPayload.resourceLocation.currentLocations,protoPayload.resourceName,protoPayload.response.@type,protoPayload.response.ackDeadlineSeconds,protoPayload.response.bindings,protoPayload.response.displayName,protoPayload.response.email,protoPayload.response.enableLogging,protoPayload.response.enableSmalltalk,protoPayload.response.enableSpeechRequestContext,protoPayload.response.etag,protoPayload.response.gridLayout.columns,protoPayload.response.gridLayout.widgets,protoPayload.response.key_algorithm,protoPayload.response.key_origin,protoPayload.response.key_type,protoPayload.response.messageRetentionDuration,protoPayload.response.name,protoPayload.response.oauth2_client_id,protoPayload.response.parent,protoPayload.response.private_key_type,protoPayload.response.project_id,protoPayload.response.pushConfig,protoPayload.response.service.config.name,protoPayload.response.service.config.title,protoPayload.response.service.name,protoPayload.response.service.parent,protoPayload.response.service.state,protoPayload.response.topic,protoPayload.response.unique_id,protoPayload.response.valid_after_time.seconds,protoPayload.response.valid_before_time.seconds,protoPayload.serviceData,protoPayload.serviceName,protoPayload.status.code,protoPayload.status.details,protoPayload.status.message,receiveTimestamp,resource.labels.action_id,resource.labels.bucket_name,resource.labels.dataset_id,resource.labels.destination,resource.labels.email_id,resource.labels.location,resource.labels.method,resource.labels.name,resource.labels.project_id,resource.labels.service,resource.labels.subscription_id,resource.labels.topic_id,resource.labels.unique_id,resource.labels.version_id,resource.type,severity,textPayload,timestamp,trace
#NAME?,,,,,,,,,,,,,,projects/emotionallyintelligentchatbot/logs/cloudaudit.googleapis.com%2Factivity,,,,,p945866544236-995199@gcp-sa-logging.iam.gserviceaccount.com,,,TRUE,bigquery.tables.create,projects/emotionallyintelligentchatbot/datasets/LogsHistory,,,type.googleapis.com/google.cloud.audit.BigQueryAuditMetadata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TABLE_INSERT_REQUEST,2021-03-25T18:11:25.550Z,9999-12-31T23:59:59.999Z,,TRUE,projects/emotionallyintelligentchatbot/datasets/LogsHistory/tables/cloudaudit_googleapis_com_data_access,2021-03-25T18:11:25.613Z,google.cloud.bigquery.v2.TableService.InsertTable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2002:a5e:2207:0:b029:134:4de8:9c3e,,[object Object],,,,projects/emotionallyintelligentchatbot/datasets/LogsHistory/tables/cloudaudit_googleapis_com_data_access,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bigquery.googleapis.com,,,,2021-03-25T18:11:26.249759998Z,,,LogsHistory,,,,,,emotionallyintelligentchatbot,,,,,,bigquery_dataset,NOTICE,,2021-03-25T18:11:25.691971Z,
#NAME?,,,,,,,,,,,,,,projects/emotionallyintelligentchatbot/logs/cloudaudit.googleapis.com%2Factivity,,,,,p945866544236-995199@gcp-sa-logging.iam.gserviceaccount.com,,,TRUE,bigquery.tables.create,projects/emotionallyintelligentchatbot/datasets/LogsHistory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tableservice.insert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2002:a5e:2207:0:b029:134:4de8:9c3e,,[object Object],,,,projects/emotionallyintelligentchatbot/datasets/LogsHistory/tables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bigquery.googleapis.com,,,,2021-03-25T18:11:26.249759998Z,,,,,,,,,emotionallyintelligentchatbot,,,,,,bigquery_resource,NOTICE,,2021-03-25T18:11:25.686827Z,
#NAME?,,,,,,,,,,,,,,projects/emotionallyintelligentchatbot/logs/cloudaudit.googleapis.com%2Fdata_access,TRUE,1616695882557-emotionallyintelligentchatbot:4ee290e5-17a3-4963-837a-e4d24e1fe4b9,,bigquery.googleapis.com,myserviceaccount@emotionallyintelligentchatbot.iam.gserviceaccount.com,,//iam.googleapis.com/projects/emotionallyintelligentchatbot/serviceAccounts/myserviceaccount@emotionallyintelligentchatbot.iam.gserviceaccount.com/keys/0e678d8ef160c8e9d2dd19ae4d1347c9e5848e9b,TRUE,bigquery.jobs.create,projects/emotionallyintelligentchatbot,,,type.googleapis.com/google.cloud.audit.BigQueryAuditMetadata,,,,,,,,,,,,,,,,,,,,,,,,,,,,CREATE_IF_NEEDED,QUERY_INTERACTIVE,"
   show tables ",WRITE_EMPTY,QUERY,projects/emotionallyintelligentchatbot/jobs/4ee290e5-17a3-4963-837a-e4d24e1fe4b9,2021-03-25T18:11:22.557Z,2021-03-25T18:11:22.855Z,[object Object],2021-03-25T18:11:22.855Z,3,Statement not supported: ShowStatement at [2:4],[object Object],DONE,JOB_INSERT_REQUEST,,,,,,,,google.cloud.bigquery.v2.JobService.InsertJob,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.114.193.69,"gl-python/3.8.3 grpc/1.36.1 gax/1.26.2 gapic/2.13.1 gccl/2.13.1,gzip(gfe)",[object Object],,,,projects/emotionallyintelligentchatbot/jobs/4ee290e5-17a3-4963-837a-e4d24e1fe4b9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bigquery.googleapis.com,,,,2021-03-25T18:11:23.897428676Z,,,,,,US,,,emotionallyintelligentchatbot,,,,,,bigquery_project,INFO,,2021-03-25T18:11:23.050930Z,
#NAME?,,,,,,,,,,,,,,projects/emotionallyintelligentchatbot/logs/cloudaudit.googleapis.com%2Fdata_access,,,,,myserviceaccount@emotionallyintelligentchatbot.iam.gserviceaccount.com,,//iam.googleapis.com/projects/emotionallyintelligentchatbot/serviceAccounts/myserviceaccount@emotionallyintelligentchatbot.iam.gserviceaccount.com/keys/0e678d8ef160c8e9d2dd19ae4d1347c9e5848e9b,TRUE,bigquery.jobs.create,projects/emotionallyintelligentchatbot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,jobservice.insert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.114.193.69,"gl-python/3.8.3 grpc/1.36.1 gax/1.26.2 gapic/2.13.1 gccl/2.13.1,gzip(gfe)",[object Object],,,,projects/emotionallyintelligentchatbot/jobs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[object Object],bigquery.googleapis.com,,,,2021-03-25T18:11:23.897428676Z,,,,,,,,,emotionallyintelligentchatbot,,,,,,bigquery_resource,INFO,,2021-03-25T18:11:23.048495Z,
#NAME?,,,,,,,,,,,,,,projects/emotionallyintelligentchatbot/logs/cloudaudit.googleapis.com%2Fdata_access,,1616695882557-emotionallyintelligentchatbot:4ee290e5-17a3-4963-837a-e4d24e1fe4b9,TRUE,bigquery.googleapis.com,myserviceaccount@emotionallyintelligentchatbot.iam.gserviceaccount.com,,//iam.googleapis.com/projects/emotionallyintelligentchatbot/serviceAccounts/myserviceaccount@emotionallyintelligentchatbot.iam.gserviceaccount.com/keys/0e678d8ef160c8e9d2dd19ae4d1347c9e5848e9b,TRUE,bigquery.jobs.create,projects/emotionallyintelligentchatbot,,,type.googleapis.com/google.cloud.audit.BigQueryAuditMetadata,,,,,,,,,,,,,DONE,CREATE_IF_NEEDED,QUERY_INTERACTIVE,"
   show tables ",WRITE_EMPTY,QUERY,projects/emotionallyintelligentchatbot/jobs/4ee290e5-17a3-4963-837a-e4d24e1fe4b9,2021-03-25T18:11:22.557Z,2021-03-25T18:11:22.855Z,[object Object],2021-03-25T18:11:22.855Z,3,Statement not supported: ShowStatement at [2:4],[object Object],DONE,,,,,,,,,,,,,,,,,,,,,,,google.cloud.bigquery.v2.JobService.InsertJob,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.114.193.69,"gl-python/3.8.3 grpc/1.36.1 gax/1.26.2 gapic/2.13.1 gccl/2.13.1,gzip(gfe)",[object Object],,,,projects/emotionallyintelligentchatbot/jobs/4ee290e5-17a3-4963-837a-e4d24e1fe4b9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bigquery.googleapis.com,3,,Statement not supported: ShowStatement at [2:4],2021-03-25T18:11:23.542674013Z,,,,,,US,,,emotionallyintelligentchatbot,,,,,,bigquery_project,ERROR,,2021-03-25T18:11:23.045082Z,
#NAME?,,,,,,,,,,,,,,projects/emotionallyintelligentchatbot/logs/cloudaudit.googleapis.com%2Fdata_access,,,,,myserviceaccount@emotionallyintelligentchatbot.iam.gserviceaccount.com,,//iam.googleapis.com/projects/emotionallyintelligentchatbot/serviceAccounts/myserviceaccount@emotionallyintelligentchatbot.iam.gserviceaccount.com/keys/0e678d8ef160c8e9d2dd19ae4d1347c9e5848e9b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,jobservice.jobcompleted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.114.193.69,"gl-python/3.8.3 grpc/1.36.1 gax/1.26.2 gapic/2.13.1 gccl/2.13.1,gzip(gfe)",[object Object],,,,projects/emotionallyintelligentchatbot/jobs/4ee290e5-17a3-4963-837a-e4d24e1fe4b9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[object Object],bigquery.googleapis.com,11,,Statement not supported: ShowStatement at [2:4],2021-03-25T18:11:23.542674013Z,,,,,,,,,emotionallyintelligentchatbot,,,,,,bigquery_resource,ERROR,,2021-03-25T18:11:23.042691Z,
#NAME?,,,,,,,,,,,,,,projects/emotionallyintelligentchatbot/logs/cloudaudit.googleapis.com%2Fdata_access,TRUE,1616695423737-emotionallyintelligentchatbot:fc826432-1e7b-46e7-b8d3-3a8b22bd66fe,,bigquery.googleapis.com,myserviceaccount@emotionallyintelligentchatbot.iam.gserviceaccount.com,,//iam.googleapis.com/projects/emotionallyintelligentchatbot/serviceAccounts/myserviceaccount@emotionallyintelligentchatbot.iam.gserviceaccount.com/keys/0e678d8ef160c8e9d2dd19ae4d1347c9e5848e9b,TRUE,bigquery.jobs.create,projects/emotionallyintelligentchatbot,,,type.googleapis.com/google.cloud.audit.BigQueryAuditMetadata,,,,,,,,,,,,,,,,,,,,,,,,,,,,CREATE_IF_NEEDED,QUERY_INTERACTIVE,"
   SELECT *
   FROM dataset.my_table
   LIMIT 1000 ",WRITE_EMPTY,QUERY,projects/emotionallyintelligentchatbot/jobs/fc826432-1e7b-46e7-b8d3-3a8b22bd66fe,2021-03-25T18:03:43.737Z,2021-03-25T18:03:44.071Z,[object Object],2021-03-25T18:03:44.071Z,5,Not found: Dataset emotionallyintelligentchatbot:dataset was not found in location US,[object Object],DONE,JOB_INSERT_REQUEST,,,,,,,,google.cloud.bigquery.v2.JobService.InsertJob,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.114.193.69,"gl-python/3.8.3 grpc/1.36.1 gax/1.26.2 gapic/2.13.1 gccl/2.13.1,gzip(gfe)",[object Object],,,,projects/emotionallyintelligentchatbot/jobs/fc826432-1e7b-46e7-b8d3-3a8b22bd66fe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bigquery.googleapis.com,,,,2021-03-25T18:03:44.834204881Z,,,,,,US,,,emotionallyintelligentchatbot,,,,,,bigquery_project,INFO,,2021-03-25T18:03:44.225767Z,
#NAME?,,,,,,,,,,,,,,projects/emotionallyintelligentchatbot/logs/cloudaudit.googleapis.com%2Fdata_access,,,,,myserviceaccount@emotionallyintelligentchatbot.iam.gserviceaccount.com,,//iam.googleapis.com/projects/emotionallyintelligentchatbot/serviceAccounts/myserviceaccount@emotionallyintelligentchatbot.iam.gserviceaccount.com/keys/0e678d8ef160c8e9d2dd19ae4d1347c9e5848e9b,TRUE,bigquery.jobs.create,projects/emotionallyintelligentchatbot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,jobservice.insert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.114.193.69,"gl-python/3.8.3 grpc/1.36.1 gax/1.26.2 gapic/2.13.1 gccl/2.13.1,gzip(gfe)",[object Object],,,,projects/emotionallyintelligentchatbot/jobs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[object Object],bigquery.googleapis.com,,,,2021-03-25T18:03:44.834204881Z,,,,,,,,,emotionallyintelligentchatbot,,,,,,bigquery_resource,INFO,,2021-03-25T18:03:44.223923Z,
#NAME?,,,,,,,,,,,,,,projects/emotionallyintelligentchatbot/logs/cloudaudit.googleapis.com%2Fdata_access,,1616695423737-emotionallyintelligentchatbot:fc826432-1e7b-46e7-b8d3-3a8b22bd66fe,TRUE,bigquery.googleapis.com,myserviceaccount@emotionallyintelligentchatbot.iam.gserviceaccount.com,,//iam.googleapis.com/projects/emotionallyintelligentchatbot/serviceAccounts/myserviceaccount@emotionallyintelligentchatbot.iam.gserviceaccount.com/keys/0e678d8ef160c8e9d2dd19ae4d1347c9e5848e9b,TRUE,bigquery.jobs.create,projects/emotionallyintelligentchatbot,,,type.googleapis.com/google.cloud.audit.BigQueryAuditMetadata,,,,,,,,,,,,,DONE,CREATE_IF_NEEDED,QUERY_INTERACTIVE,"
   SELECT *
   FROM dataset.my_table
   LIMIT 1000 ",WRITE_EMPTY,QUERY,projects/emotionallyintelligentchatbot/jobs/fc826432-1e7b-46e7-b8d3-3a8b22bd66fe,2021-03-25T18:03:43.737Z,2021-03-25T18:03:44.071Z,[object Object],2021-03-25T18:03:44.071Z,5,Not found: Dataset emotionallyintelligentchatbot:dataset was not found in location US,[object Object],DONE,,,,,,,,,,,,,,,,,,,,,,,google.cloud.bigquery.v2.JobService.InsertJob,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.114.193.69,"gl-python/3.8.3 grpc/1.36.1 gax/1.26.2 gapic/2.13.1 gccl/2.13.1,gzip(gfe)",[object Object],,,,projects/emotionallyintelligentchatbot/jobs/fc826432-1e7b-46e7-b8d3-3a8b22bd66fe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bigquery.googleapis.com,5,,Not found: Dataset emotionallyintelligentchatbot:dataset was not found in location US,2021-03-25T18:03:44.629627742Z,,,,,,US,,,emotionallyintelligentchatbot,,,,,,bigquery_project,ERROR,,2021-03-25T18:03:44.221243Z,
#NAME?,,,,,,,,,,,,,,projects/emotionallyintelligentchatbot/logs/cloudaudit.googleapis.com%2Fdata_access,,,,,myserviceaccount@emotionallyintelligentchatbot.iam.gserviceaccount.com,,//iam.googleapis.com/projects/emotionallyintelligentchatbot/serviceAccounts/myserviceaccount@emotionallyintelligentchatbot.iam.gserviceaccount.com/keys/0e678d8ef160c8e9d2dd19ae4d1347c9e5848e9b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,jobservice.jobcompleted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.114.193.69,"gl-python/3.8.3 grpc/1.36.1 gax/1.26.2 gapic/2.13.1 gccl/2.13.1,gzip(gfe)",[object Object],,,,projects/emotionallyintelligentchatbot/jobs/fc826432-1e7b-46e7-b8d3-3a8b22bd66fe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[object Object],bigquery.googleapis.com,5,,Not found: Dataset emotionallyintelligentchatbot:dataset was not found in location US,2021-03-25T18:03:44.629627742Z,,,,,,,,,emotionallyintelligentchatbot,,,,,,bigquery_resource,ERROR,,2021-03-25T18:03:44.219170Z,
